Date,Region,Temperature,Humidity,Wind,Visibility,Pressure,Sales
20-06-2015,Reg10,8.046485095,0.990558624,0.615910724,2.608531801,1014.389013,2957.25
19-06-2015,Reg10,10.23032593,0.918805838,8.954086255,12.62166267,1015.681364,3093.62
18-06-2015,Reg10,21.1651449,0.689904094,8.304232569,4.763586748,1013.715864,2616.4
17-06-2015,Reg10,21.07572043,0.68447876,17.87646166,14.63294393,1006.843349,2938.44
16-06-2015,Reg10,13.67541419,0.452113599,11.35416258,5.431240171,1025.646762,142.28
15-06-2015,Reg10,20.18635444,0.769184947,8.880287728,12.20150769,1009.305058,2683.46
14-06-2015,Reg10,17.17468695,0.445763439,22.7472996,7.313530207,1020.569168,1014.6
13-06-2015,Reg10,20.84274586,0.597615778,15.92797957,9.586867577,1012.866521,2480.44
12-06-2015,Reg10,20.41301907,0.510917187,21.63624174,15.26330115,1012.161314,1957.29
11-06-2015,Reg10,17.02702712,0.419254392,11.14534078,4.925787097,1023.363304,227.54
10-06-2015,Reg10,20.0502107,0.688413084,6.216252409,11.50309222,1009.179634,2041.08
09-06-2015,Reg10,14.16977827,0.457239747,26.96310591,9.597702813,1014.310241,2025.24
08-06-2015,Reg10,13.98213957,0.390337914,30.42863004,15.73094558,1014.83857,2627.47
07-06-2015,Reg10,14.09391556,0.380654216,35.0246355,15.52683126,1015.194885,2147.93
06-06-2015,Reg10,10.40081559,0.588527799,17.36779397,4.194718608,1023.767456,225.19
05-06-2015,Reg10,15.14024992,0.806892514,12.38851895,15.11688296,1012.22755,3338.24
04-06-2015,Reg10,12.91628305,0.471158832,25.87174555,14.76584759,1017.284811,1336.91
03-06-2015,Reg10,15.23200336,0.623934627,10.6339747,10.04633879,1021.121509,828.52
02-06-2015,Reg10,20.61275518,0.798301697,8.327883454,8.422996604,1013.364102,3060.71
01-06-2015,Reg10,17.11258468,0.73345232,6.47909865,2.692632514,1018.871356,998.79
31-05-2015,Reg10,19.29049823,0.79278791,11.57467805,15.17531512,1008.719287,2865.25
30-05-2015,Reg10,13.18686703,0.41256085,10.62668733,8.522499216,1027.030047,400.92
29-05-2015,Reg10,20.91399478,0.777811944,2.273646559,3.216327526,1014.332632,1871.99
28-05-2015,Reg10,20.32911717,0.750362396,8.465514731,7.490816495,1008.301102,3198.24
27-05-2015,Reg10,16.69366388,0.411195725,24.68180828,13.57714799,1016.672346,2148.57
26-05-2015,Reg10,16.31928055,0.393114597,18.35401792,9.957027501,1020.315326,1348.46
25-05-2015,Reg10,26.27078724,0.527006924,18.82589957,12.53644518,1010.434937,2564.14
24-05-2015,Reg10,22.40660893,0.453898489,14.29981537,8.970834827,1020.443058,311.57
23-05-2015,Reg10,25.18577648,0.676910639,11.51402609,10.08239803,1010.683103,2995.7
22-05-2015,Reg10,22.64805684,0.505286336,14.93202485,6.071142396,1019.218503,342.92
21-05-2015,Reg10,22.74392002,0.764722466,9.594513651,10.79866847,1010.004091,2871.12
20-05-2015,Reg10,21.86489275,0.492444903,22.29513066,10.77338401,1017.217764,746.32
19-05-2015,Reg10,21.92712011,0.70903194,12.40927353,7.661608934,1013.2103,1551.61
18-05-2015,Reg10,20.90709984,0.717514813,18.00715666,11.09985656,1008.299169,2329.63
17-05-2015,Reg10,16.78350411,0.637449384,20.49026465,8.388844162,1015.651988,910.76
16-05-2015,Reg10,16.9519996,0.686618268,21.01682203,15.22702408,1009.840434,1933.77
15-05-2015,Reg10,16.10361323,0.618524194,17.95262936,10.96836452,1018.990107,611.58
14-05-2015,Reg10,20.31311238,0.733824253,9.859597293,9.220538515,1015.601344,1290.51
13-05-2015,Reg10,20.79623263,0.84198159,9.029020848,7.943589458,1010.978546,2513.25
12-05-2015,Reg10,19.03189024,0.662735224,11.37394,7.476774159,1017.655845,811.65
11-05-2015,Reg10,19.70281843,0.831703484,12.03833798,9.905558449,1007.755747,2275.67
10-05-2015,Reg10,15.2752862,0.591142356,18.15342545,7.752516577,1020.665653,271.06
09-05-2015,Reg10,17.79679869,0.829111218,13.67091894,12.98254772,1006.619132,2717.3
08-05-2015,Reg10,12.35560395,0.579723954,20.45767463,11.06700251,1020.872469,409.74
07-05-2015,Reg10,18.20053518,0.770923197,16.8516115,12.2749044,1008.600162,2366.3
06-05-2015,Reg10,14.15383234,0.695428967,13.99031198,5.731435043,1020.153229,476.1
05-05-2015,Reg10,17.13334308,0.86767292,12.16564952,13.53659286,1007.697245,2774.59
04-05-2015,Reg10,12.37345205,0.59647125,15.219708,8.782174468,1022.447851,352.54
03-05-2015,Reg10,17.15877414,0.825095415,6.591028606,5.906747842,1014.088082,2125.9
02-05-2015,Reg10,16.68285421,0.545098007,18.79455218,4.753257719,1019.211393,2157.86
01-05-2015,Reg10,19.10982805,0.682681322,8.09670097,2.340415841,1019.283367,933.76
30-04-2015,Reg10,17.86738166,0.874381304,5.634649658,9.42557984,1008.506983,3173.91
29-04-2015,Reg10,15.65426125,0.497347564,29.49599713,15.07646314,1012.664009,1991.56
28-04-2015,Reg10,16.71008075,0.46862036,23.59255449,10.97409258,1019.800968,1174.85
27-04-2015,Reg10,21.44554883,0.66686523,17.12424798,7.241454437,1011.994601,2757.6
26-04-2015,Reg10,19.24912492,0.616214693,18.43633979,8.822192198,1013.418488,2380.36
25-04-2015,Reg10,18.17908876,0.652295947,25.04983802,14.91767333,1006.604725,2882.71
24-04-2015,Reg10,11.23993389,0.560598373,17.07515172,6.232419097,1023.84916,323.03
23-04-2015,Reg10,17.72943876,0.821170092,13.36775239,14.6666108,1007.247064,3070.15
22-04-2015,Reg10,11.25759803,0.532990754,19.1032706,7.930166566,1022.903831,535.05
21-04-2015,Reg10,16.61784532,0.834282935,11.45054729,6.863291159,1009.013732,3115.71
20-04-2015,Reg10,12.71878025,0.646663904,22.98277325,13.78407692,1013.248033,2529.57
19-04-2015,Reg10,12.53538374,0.645012617,23.25779793,15.59425136,1012.308068,1400.03
18-04-2015,Reg10,12.49939688,0.610943973,15.90412221,6.120812613,1023.315592,532.08
17-04-2015,Reg10,12.74857123,0.954445899,3.17254316,3.256905922,1011.318582,2901.04
16-04-2015,Reg10,13.83370709,0.683208823,24.00779466,15.86875489,1009.398362,2328.58
15-04-2015,Reg10,10.04196242,0.529612482,16.86789129,10.31275452,1023.656689,719.73
14-04-2015,Reg10,14.10997922,0.873202384,5.258529974,2.9207936,1013.824199,1994.95
13-04-2015,Reg10,9.059691376,0.896693408,9.340190272,12.75261827,1013.125041,3421.2
12-04-2015,Reg10,5.161319842,0.646246731,30.84336022,15.75280606,1011.387063,2435.6
11-04-2015,Reg10,1.839709462,0.826112092,17.23275071,10.54470784,1018.560883,364.72
10-04-2015,Reg10,4.377395988,0.913108706,11.39068791,15.05789421,1015.04208,3266.13
09-04-2015,Reg10,1.328100685,0.797908723,16.00272006,13.6057096,1019.384654,1281.21
08-04-2015,Reg10,3.53124661,0.855099857,12.25374972,3.042228425,1023.344594,2485.3
07-04-2015,Reg10,13.78519234,0.445306391,12.48820909,4.994328532,1027.03778,165.75
06-04-2015,Reg10,17.4645098,0.889924467,2.816799375,6.417161748,1008.264492,3394.37
05-04-2015,Reg10,16.42917275,0.511919677,25.59945161,15.97970978,1012.626213,2039.38
04-04-2015,Reg10,12.0127335,0.501057744,12.27793057,6.821474114,1026.382156,88.86
03-04-2015,Reg10,18.60075797,0.781017423,8.357345967,12.92140459,1009.754864,2093.79
02-04-2015,Reg10,13.65807015,0.421929985,7.095841858,11.32137194,1027.527565,262.52
01-04-2015,Reg10,24.28340429,0.788372755,1.218396095,7.031114009,1012.829848,3053.95
31-03-2015,Reg10,23.36881696,0.699541092,1.905417482,3.678964575,1016.677523,1772.42
30-03-2015,Reg10,23.06008638,0.799188197,2.314445455,5.043191215,1007.796973,3071.55
29-03-2015,Reg10,22.52852865,0.585817456,15.08366569,15.3216623,1011.532072,2710.13
28-03-2015,Reg10,21.08807907,0.455832243,19.16634787,9.849065709,1018.781171,1116.67
27-03-2015,Reg10,22.46084126,0.517315865,16.40151299,4.406080568,1016.319899,872.23
26-03-2015,Reg10,20.96954428,0.668473482,18.74150539,15.47738512,1008.539539,3159.39
25-03-2015,Reg10,14.3943494,0.460091233,11.15878326,4.745236132,1027.006409,103.82
24-03-2015,Reg10,18.10562861,0.849275112,2.968040591,6.410458219,1010.646555,2585.47
23-03-2015,Reg10,18.73870455,0.483768195,20.73168694,15.66675465,1014.113155,1718.46
22-03-2015,Reg10,19.39739919,0.422064215,12.20285516,9.728344613,1023.406838,582.74
21-03-2015,Reg10,24.37747199,0.654647768,4.29572522,3.939897668,1015.167879,1748.48
20-03-2015,Reg10,24.98573131,0.671668231,11.81373686,9.733746397,1009.294455,3198.5
19-03-2015,Reg10,22.5762266,0.431046844,18.10359846,9.355395991,1018.46945,1061.39
18-03-2015,Reg10,25.633631,0.503574312,17.02677478,12.99269202,1013.595928,2202.8
17-03-2015,Reg10,24.19421162,0.457271099,13.58796529,6.465130532,1018.294193,677.41
16-03-2015,Reg10,22.79945112,0.686191678,7.083563036,6.946764991,1011.628369,3172.58
15-03-2015,Reg10,20.74213644,0.395051986,14.11695655,11.17864833,1017.848191,1111.64
14-03-2015,Reg10,10.38195201,0.580428481,9.870142522,9.508339703,1023.767331,412.24
13-03-2015,Reg10,16.94779788,0.856817365,8.471072313,12.43320575,1011.160726,3124.12
12-03-2015,Reg10,11.13340453,0.673061907,7.828989822,5.054488996,1021.888961,711.85
11-03-2015,Reg10,13.23419338,0.922363877,6.804132059,15.6650465,1010.981664,1862.12
10-03-2015,Reg10,7.229045001,0.68097657,7.36719003,8.883773881,1026.513942,7.4
09-03-2015,Reg10,13.05931437,0.931590259,2.544146013,9.963534784,1012.817125,3028.87
08-03-2015,Reg10,12.02162628,0.501152217,26.12633249,15.24260759,1015.565731,2141.91
07-03-2015,Reg10,9.060552323,0.728243768,9.947620415,5.772816414,1021.029577,390.02
06-03-2015,Reg10,10.58239454,0.88994205,6.571133679,14.86983074,1015.831361,3378.02
05-03-2015,Reg10,8.763917322,0.589546919,20.31508045,15.42563393,1016.667981,1515.11
04-03-2015,Reg10,8.059088408,0.813258111,6.912631461,7.723110008,1021.502085,291.35
03-03-2015,Reg10,12.28548089,0.886322737,7.71649564,13.06008909,1011.756164,2814.33
02-03-2015,Reg10,7.882395517,0.729975164,13.25621254,10.54253331,1020.665529,700.13
01-03-2015,Reg10,13.52026706,0.826154947,11.70093345,15.42238749,1013.554016,2784.58
28-02-2015,Reg10,11.98343921,0.717018425,6.271342027,6.236960569,1023.882465,1021.16
27-02-2015,Reg10,11.62606143,0.934405982,0.990718201,2.000418678,1015.573964,840.42
26-02-2015,Reg10,8.53027129,0.89385277,5.323427902,14.22503774,1016.225347,3182.38
25-02-2015,Reg10,6.304426157,0.591366231,20.4438763,15.26715025,1016.880347,1711.81
24-02-2015,Reg10,6.773743654,0.644590974,15.35336685,15.15540366,1018.659738,1620.21
23-02-2015,Reg10,9.60842023,0.733191788,8.120349953,14.60761054,1020.844091,994.24
22-02-2015,Reg10,15.02773808,0.774294019,3.674854739,6.057497349,1023.166717,1421.45
21-02-2015,Reg10,17.82766402,0.96018672,0.585091939,2.199754494,1012.386154,2626.48
20-02-2015,Reg10,21.18711377,0.80478847,4.785729671,10.45301186,1010.246457,3360.75
19-02-2015,Reg10,18.71014243,0.5916906,9.041214988,13.70716699,1015.955164,958.04
18-02-2015,Reg10,26.58314925,0.453794837,19.66728766,12.40999027,1013.925611,1593.12
17-02-2015,Reg10,25.23848559,0.45087713,15.22841973,7.688944611,1017.322295,304.77
16-02-2015,Reg10,24.99340257,0.596313238,14.57532816,14.07126874,1010.392526,2843.44
15-02-2015,Reg10,22.45585954,0.399824142,21.30687435,2.956605251,1022.237168,88.11
14-02-2015,Reg10,23.25949872,0.658402026,10.96647625,13.52429802,1009.078346,3338.62
13-02-2015,Reg10,18.11593422,0.372069389,30.52453711,15.48117087,1014.864391,921.67
12-02-2015,Reg10,16.38839917,0.47486338,19.47368094,5.94080672,1025.168453,46.36
11-02-2015,Reg10,21.12321603,0.785601854,12.15424892,14.37745269,1008.289626,2440.57
10-02-2015,Reg10,18.87555103,0.442386597,13.96069628,8.481783831,1025.555828,197.98
09-02-2015,Reg10,23.74178745,0.822152615,3.25336526,3.094998261,1011.064241,1674.36
08-02-2015,Reg10,24.25788125,0.661587477,18.09000184,13.20222924,1008.149732,2626.44
07-02-2015,Reg10,21.00342661,0.518501997,18.81751515,7.931257191,1020.734883,240.61
06-02-2015,Reg10,22.9885652,0.786556065,11.6573453,11.37383901,1009.425181,2335.46
05-02-2015,Reg10,22.06551189,0.564175069,13.62002058,10.92289415,1020.064665,424.77
04-02-2015,Reg10,25.82997483,0.714715481,8.518118137,6.993189722,1013.121049,1673.77
03-02-2015,Reg10,23.21311058,0.739207089,6.128070865,5.445504662,1014.540633,1143.61
02-02-2015,Reg10,21.82176444,0.783860326,10.62402604,6.673494112,1011.28615,1872.52
01-02-2015,Reg10,20.35479842,0.502628863,19.93820576,5.25932304,1020.558877,332.46
31-01-2015,Reg10,22.52238796,0.676469982,16.79975596,14.44799352,1008.363409,2611.69
30-01-2015,Reg10,19.05807923,0.503912866,13.30573602,8.719338542,1022.277521,352.87
29-01-2015,Reg10,21.14379046,0.766055644,5.919812337,2.435689342,1014.892207,1067.81
28-01-2015,Reg10,16.84797214,0.82517463,8.582163065,8.854304457,1010.568032,1959.71
27-01-2015,Reg10,11.75362513,0.712077618,12.01528272,14.24887602,1019.23397,478.48
26-01-2015,Reg10,14.28059397,0.870334327,6.723838743,3.389637087,1017.530732,1291.03
25-01-2015,Reg10,25.03037548,0.397092432,23.53903576,13.59258659,1016.080276,1133.61
24-01-2015,Reg10,26.6108173,0.414810002,22.93529831,9.938675445,1015.241537,823.36
23-01-2015,Reg10,25.84482433,0.491443604,19.25666596,13.27547432,1011.682818,1559.92
22-01-2015,Reg10,24.35654435,0.422973096,26.03031314,12.20328878,1013.272482,1135.11
21-01-2015,Reg10,22.53268621,0.430321038,24.34980719,8.92757737,1014.048727,1094.74
20-01-2015,Reg10,21.31577022,0.406166375,23.44459207,15.30914291,1014.42631,1526.09
19-01-2015,Reg10,21.74890033,0.396567851,17.15192837,13.78517954,1020.01321,728.25
18-01-2015,Reg10,24.50395767,0.569239557,5.692818258,3.460095152,1017.506408,753.58
17-01-2015,Reg10,24.10534272,0.743808866,4.647298678,8.192902094,1006.492149,3322.61
16-01-2015,Reg10,21.83975235,0.412550718,24.49780577,15.31327797,1012.895398,1517.83
15-01-2015,Reg10,19.06831126,0.409794778,11.84055807,8.684354097,1024.636632,88.41
14-01-2015,Reg10,25.29590416,0.653290927,8.661503951,7.35335505,1012.445405,2648.87
13-01-2015,Reg10,25.02932321,0.445041388,18.74564622,5.960918745,1017.210904,517.06
12-01-2015,Reg10,25.61604045,0.548799694,19.53808077,14.47797347,1009.411709,2879.02
11-01-2015,Reg10,21.76434219,0.401912779,17.56763096,3.941804223,1023.799015,179.07
10-01-2015,Reg10,26.14687337,0.667216599,9.098647145,9.815119588,1008.214846,3294.99
09-01-2015,Reg10,23.72279878,0.440615833,24.38820884,14.44015619,1013.1208,1361.92
08-01-2015,Reg10,21.86031207,0.444937497,17.92320967,4.636355969,1021.61435,173.92
07-01-2015,Reg10,22.84567369,0.707156777,11.6126991,9.62335481,1009.148137,2949.5
06-01-2015,Reg10,21.02909314,0.407333463,24.80563551,12.54366547,1017.829792,716.13
05-01-2015,Reg10,22.80395822,0.498540968,17.06038098,5.884172434,1018.692731,625.03
03-01-2015,Reg10,18.69016036,0.47956419,16.33212742,11.84669809,1019.894958,745.03
02-01-2015,Reg10,21.34861131,0.552609682,16.2003972,4.441567382,1016.26782,2248.39
01-01-2015,Reg10,21.006852,0.66338712,11.91306164,3.397624128,1013.847961,2033.22
31-12-2014,Reg10,18.53825466,0.693795025,15.02099279,13.57034418,1010.15677,3229.61
30-12-2014,Reg10,15.5475884,0.445343614,32.80761591,15.66872861,1013.333915,1887.94
29-12-2014,Reg10,14.63595551,0.500207841,25.20136848,4.990855613,1020.841721,651.67
28-12-2014,Reg10,13.47367656,0.794440627,11.11309995,9.829606235,1012.429875,3136.36
27-12-2014,Reg10,12.19253537,0.524125338,28.81287977,16.05119202,1014.610174,2108.82
26-12-2014,Reg10,7.833717037,0.528675258,15.42533569,7.359963095,1028.349278,239.55
25-12-2014,Reg10,15.40231273,0.938906968,2.597653324,2.33950035,1009.665177,2562.44
24-12-2014,Reg10,16.89989021,0.63531971,23.24450007,15.74436415,1009.448382,2334.16
23-12-2014,Reg10,14.69248738,0.477323443,17.35371971,9.070241475,1024.245515,714.63
22-12-2014,Reg10,18.91882651,0.827097297,3.640194541,2.985556233,1015.244343,1439.77
21-12-2014,Reg10,19.09453336,0.879462481,7.700883315,13.57712784,1010.142051,3222.39
20-12-2014,Reg10,17.20022839,0.490552932,21.22716524,9.857642925,1021.089638,1081.29
19-12-2014,Reg10,17.28236424,0.815887988,4.513502333,2.621264955,1016.659311,1422.34
18-12-2014,Reg10,19.23133569,0.829764247,11.06238903,14.96859635,1008.91918,3167.82
17-12-2014,Reg10,15.05706916,0.472471774,19.88534356,9.55530231,1022.624854,837.95
16-12-2014,Reg10,18.26830719,0.775143683,6.11516835,3.249931537,1015.227192,1720.66
15-12-2014,Reg10,17.07961481,0.848588705,11.22033246,14.31773846,1009.128678,3357.6
14-12-2014,Reg10,11.67917158,0.530924201,23.84885219,12.71503705,1017.924219,1181.88
13-12-2014,Reg10,11.39554461,0.792527556,9.607903799,5.140514496,1016.628439,1476.91
12-12-2014,Reg10,9.101244964,0.889795363,11.95375635,12.95273859,1010.515455,3135.66
11-12-2014,Reg10,3.274649341,0.797488749,19.43432401,14.19667957,1015.094408,886.2
10-12-2014,Reg10,4.032375008,0.891527593,10.29923336,13.03455993,1017.530483,2838.06
09-12-2014,Reg10,3.329385725,0.882156253,9.576421299,3.556651205,1023.296133,2188.25
08-12-2014,Reg10,6.449745979,0.971311092,2.082667108,8.742768025,1016.156741,3221.16
07-12-2014,Reg10,4.710453846,0.644254208,19.39468163,15.90001115,1017.188264,1714.97
06-12-2014,Reg10,4.000556748,0.876423061,7.725459989,10.55807939,1021.768464,177.52
05-12-2014,Reg10,9.08161242,0.981838584,4.060268221,12.33568767,1013.660043,3060.79
04-12-2014,Reg10,4.535359594,0.897870362,5.108945757,7.901180798,1021.971912,357.72
03-12-2014,Reg10,5.461275378,0.980307758,1.801864337,5.232944599,1015.626915,3224.54
02-12-2014,Reg10,4.340634639,0.708008051,16.87969723,15.94506792,1017.899583,1991.53
01-12-2014,Reg10,3.208257053,0.828235805,6.82041803,10.52581167,1022.831732,244.59
30-11-2014,Reg10,5.716353112,0.992564678,1.727676774,4.718794355,1015.163575,3292.46
29-11-2014,Reg10,5.755036876,0.906603456,13.90127554,15.69129634,1013.889562,3266.62
28-11-2014,Reg10,2.318077944,0.929741442,7.077125812,10.96573704,1020.716921,375.89
26-11-2014,Reg10,3.562748454,0.950306475,5.202556909,11.30649376,1022.61974,359.46
25-11-2014,Reg10,10.33743661,0.998386741,0.440754974,3.082746124,1014.271448,3245.18
24-11-2014,Reg10,11.95537012,0.991861463,1.473221497,7.07352027,1014.392693,3358.32
23-11-2014,Reg10,11.98018674,0.951572359,2.908759951,6.303337067,1015.436939,2964.89
22-11-2014,Reg10,9.415667359,0.968634903,2.237324605,4.852580878,1014.687824,2656.16
21-11-2014,Reg10,6.447683752,0.95081079,6.091124503,12.15870798,1016.544989,3452.71
20-11-2014,Reg10,4.790073081,0.702691495,16.24787405,15.73282934,1016.961801,2259.35
19-11-2014,Reg10,3.325130658,0.889548898,7.779514399,8.953852171,1020.905587,334.88
18-11-2014,Reg10,7.393962413,0.98741585,3.365667957,15.9149162,1014.826595,2846.58
17-11-2014,Reg10,4.340951055,0.927155077,6.462429233,12.1300792,1022.6029,184.36
16-11-2014,Reg10,11.09896296,0.978499532,0.843741687,3.961131507,1013.538299,2671.96
15-11-2014,Reg10,12.73346418,0.747916758,9.161888074,12.85449406,1017.548071,1583.52
14-11-2014,Reg10,8.422010838,0.975210547,1.053267227,5.60234977,1014.359637,3065.24
13-11-2014,Reg10,8.323336703,0.738115251,14.30391719,16.02708695,1017.499673,1712.96
12-11-2014,Reg10,7.172272144,0.800742745,7.652699523,9.053861469,1022.314443,133.99
11-11-2014,Reg10,10.51117874,0.933043718,3.837507029,12.77124574,1015.116923,2563.97
10-11-2014,Reg10,8.697267486,0.859814644,6.052840839,11.08180583,1020.959349,598.98
09-11-2014,Reg10,15.19165657,0.957764924,2.307743959,12.21533987,1015.010023,2779.91
08-11-2014,Reg10,15.03168225,0.884509981,2.203968169,5.953910053,1019.993439,1646.21
07-11-2014,Reg10,13.27338856,0.961654246,0.760806177,1.837390164,1013.333541,1303.09
06-11-2014,Reg10,9.859585068,0.944780827,4.373273522,15.56219188,1015.225882,2034.98
05-11-2014,Reg10,6.161113373,0.785428941,7.683040726,8.483123481,1023.195344,94.57
04-11-2014,Reg10,8.398892193,0.920370162,2.603326748,14.89085538,1018.222842,2569.07
03-11-2014,Reg10,6.737447731,0.804899752,7.132699733,15.63666914,1020.350066,574.41
02-11-2014,Reg10,9.328638089,0.944729209,2.862091863,9.182749057,1021.543374,717.49
01-11-2014,Reg10,13.83842759,0.995955586,0.391300454,3.531108606,1014.589093,2684.73
31-10-2014,Reg10,15.07664651,0.969657183,1.660532169,8.958624434,1014.099683,2957.18
30-10-2014,Reg10,13.2069742,0.889901936,2.237385975,4.881343532,1017.51408,841.83
29-10-2014,Reg10,11.75750307,0.953149736,1.573501795,11.04953331,1015.708058,2334.75
28-10-2014,Reg10,11.36537834,0.790883899,3.425773766,11.45511432,1022.510469,625.09
27-10-2014,Reg10,17.17077221,0.887909353,1.309429812,6.207519934,1018.599302,2031.27
26-10-2014,Reg10,15.23968566,0.937136233,0.868168206,1.624413259,1013.326306,1424.17
25-10-2014,Reg10,11.21293179,0.945477664,2.587702768,15.80123211,1016.18331,1985
24-10-2014,Reg10,8.924305562,0.717001498,4.251107568,13.3134298,1029.46213,48.08
23-10-2014,Reg10,22.36838876,0.951650321,0.443258877,6.048428321,1010.569529,1713.99
22-10-2014,Reg10,26.3891859,0.630600452,4.265782687,14.85434223,1009.920766,380.27
21-10-2014,Reg10,15.96709421,0.624849439,24.02281279,15.23497177,1011.266379,1704.97
20-10-2014,Reg10,16.15137006,0.624163687,16.02850702,8.440196139,1019.953835,1009.48
19-10-2014,Reg10,16.87327811,0.86999613,4.243004306,4.476174691,1014.314981,1701.07
18-10-2014,Reg10,16.34685662,0.885389149,12.17134222,13.06143066,1006.577719,2543.17
17-10-2014,Reg10,10.5538361,0.694196999,16.28884469,9.33258931,1021.414644,211.68
16-10-2014,Reg10,15.67414031,0.899276853,11.72417996,12.63566278,1006.028684,2286.27
15-10-2014,Reg10,9.024504751,0.687285244,17.47724437,6.257438216,1022.60315,164.38
14-10-2014,Reg10,13.87351303,0.891080737,11.63308832,15.48112673,1010.118226,3015.29
13-10-2014,Reg10,9.106028005,0.628245831,18.75525805,12.48389462,1020.928477,572.64
12-10-2014,Reg10,14.00974508,0.926556528,5.730547211,5.848864111,1014.116086,1812.29
11-10-2014,Reg10,13.90993773,0.95015192,7.401938954,6.575482294,1010.489634,2786.51
10-10-2014,Reg10,12.24098757,0.742730439,19.78543457,10.81700037,1014.230596,1706
09-10-2014,Reg10,13.23961661,0.80145061,17.51248711,14.62632629,1011.322075,2234.83
08-10-2014,Reg10,13.14476155,0.739325523,13.03505578,8.585114425,1018.630861,1511.89
07-10-2014,Reg10,12.30958374,0.962559819,2.628350855,3.974038115,1013.90322,1967.9
06-10-2014,Reg10,12.00165524,0.9265306,11.91713968,13.1194617,1007.736101,2701.66
05-10-2014,Reg10,5.637637135,0.785201192,14.96744076,8.682838833,1020.907583,311.64
04-10-2014,Reg10,10.99598041,0.911605358,14.05669279,15.3752128,1008.646066,3100.87
03-10-2014,Reg10,5.07021395,0.801042259,15.86696034,11.15794325,1019.902255,215.09
02-10-2014,Reg10,10.59455818,0.953833699,7.544776241,8.21372233,1011.419495,3041.37
01-10-2014,Reg10,7.27902226,0.784843326,16.28971624,10.64109548,1015.277461,1552.74
30-09-2014,Reg10,6.463767647,0.886444867,9.963293158,8.959006369,1015.204427,2605.39
29-09-2014,Reg10,5.388843581,0.824923575,12.13072933,13.33867107,1016.646463,2937.92
28-09-2014,Reg10,5.072450942,0.724645257,16.92459176,4.248574272,1023.588145,2318.99
27-09-2014,Reg10,13.86325525,0.81492579,16.57633944,15.36673347,1009.692121,3296.22
26-09-2014,Reg10,8.926137835,0.54700923,17.90891847,11.12389349,1022.85325,924.83
25-09-2014,Reg10,14.94097003,0.819915414,6.544017035,6.258525962,1015.905643,2711.96
24-09-2014,Reg10,15.23364431,0.901556313,7.330814079,12.67490033,1011.764334,3180.94
23-09-2014,Reg10,10.64644313,0.701453269,8.128833329,4.974506316,1022.548015,744.75
22-09-2014,Reg10,13.31449328,0.956906974,3.067575644,7.903416747,1011.57941,3355.65
21-09-2014,Reg10,13.73799844,0.624939859,27.76923413,14.50715405,1010.282132,2547.84
20-09-2014,Reg10,9.42972582,0.664165616,12.27246053,7.365086105,1022.038647,656.75
19-09-2014,Reg10,14.41599818,0.879975617,11.40160802,15.10615904,1008.672011,2909.62
18-09-2014,Reg10,7.245610879,0.628831446,11.14744449,10.47468041,1024.324288,304.52
17-09-2014,Reg10,13.88540441,0.908567727,6.399155478,8.143077856,1010.42003,2676.28
16-09-2014,Reg10,9.54947109,0.666778326,19.58236636,10.89231731,1016.760661,1571.99
15-09-2014,Reg10,11.47262148,0.717805862,24.14524896,15.7658734,1010.234794,3165.16
14-09-2014,Reg10,6.513330989,0.688277543,11.30790268,11.93213917,1023.194534,498.64
13-09-2014,Reg10,13.58991182,0.927797318,4.999725135,8.113603634,1013.951494,3053.36
12-09-2014,Reg10,9.886005851,0.860054851,5.519661652,4.072378609,1019.21526,1301.7
11-09-2014,Reg10,13.17106828,0.880561292,11.30533844,14.72568016,1009.764843,3263.08
10-09-2014,Reg10,6.100258375,0.61223042,16.2582109,11.2761597,1021.444456,707.59
09-09-2014,Reg10,9.000806623,0.88306576,9.225059545,5.480454081,1013.601853,2516
08-09-2014,Reg10,5.511162495,0.851959229,15.26166246,13.49982158,1015.974187,3268.67
07-09-2014,Reg10,5.689115533,0.579324007,28.90727399,15.89226402,1014.485873,2357.33
06-09-2014,Reg10,3.317987371,0.749576986,13.75033594,10.82814461,1021.397181,261.39
05-09-2014,Reg10,7.532232768,0.861742318,8.196653722,12.72765145,1015.612383,3308.82
04-09-2014,Reg10,5.847840747,0.516532719,20.77134264,8.685548842,1024.003835,1656.86
03-09-2014,Reg10,13.90474629,0.591292262,26.78594834,14.35305589,1011.408643,2449.01
02-09-2014,Reg10,9.077649855,0.632580221,13.62939168,4.227614889,1022.580135,421.72
01-09-2014,Reg10,10.9082668,0.880053639,9.510947251,12.26996804,1011.343842,3300.2
31-08-2014,Reg10,6.906287237,0.475013703,32.14580214,14.91654288,1015.000043,2538.45
30-08-2014,Reg10,7.975515805,0.525016844,28.36182978,14.00955462,1015.788576,2250.42
29-08-2014,Reg10,10.01703542,0.545845211,23.56325087,14.89037556,1016.066618,2375.81
28-08-2014,Reg10,12.72502764,0.565110564,17.96034014,12.46438621,1017.259863,2158.38
27-08-2014,Reg10,11.89066661,0.646109641,12.76203301,4.978265685,1020.010341,894.31
26-08-2014,Reg10,12.04877555,0.813976467,8.263690096,12.92175582,1011.895185,3088.32
25-08-2014,Reg10,7.259297735,0.491791189,29.95271032,14.50621361,1015.211724,2428.28
24-08-2014,Reg10,7.742002227,0.601900637,27.66982943,13.25901179,1013.084002,2204.21
